filename,scenario,type,n,instance,dp_obj,dp_time,gurobi_obj,gurobi_time,obj_match
kpdwfs_sc1_id1_n300_b465_sets76_k320_not-correlated.txt,1,NC,300,1,1569.0,0.6138,1569.0,0.0213,True
kpdwfs_sc1_id1_n500_b775_sets83_k320_not-correlated.txt,1,NC,500,1,2473.0,3.3135,2473.0,0.0559,True
kpdwfs_sc1_id1_n700_b1085_sets91_k320_not-correlated.txt,1,NC,700,1,3107.0,14.7352,3107.0,0.1370,True
kpdwfs_sc1_id1_n800_b1240_sets85_k288_not-correlated.txt,1,NC,800,1,3485.0,18.0076,3485.0,0.1155,True
kpdwfs_sc1_id2_n1000_b1550_sets87_k288_not-correlated.txt,1,NC,1000,2,3980.0,29.9953,3980.0,0.1166,True
kpdwfs_sc1_id2_n300_b465_sets74_k320_not-correlated.txt,1,NC,300,2,1550.0,0.5649,1550.0,0.0161,True
kpdwfs_sc1_id2_n500_b775_sets79_k320_not-correlated.txt,1,NC,500,2,2492.0,3.2774,2492.0,0.0550,True
kpdwfs_sc1_id2_n700_b1085_sets80_k320_not-correlated.txt,1,NC,700,2,3135.0,14.8105,3135.0,0.0740,True
kpdwfs_sc1_id2_n800_b1240_sets95_k288_not-correlated.txt,1,NC,800,2,3613.0,16.2721,3613.0,0.1108,True
kpdwfs_sc1_id3_n1000_b1550_sets88_k288_not-correlated.txt,1,NC,1000,3,4082.0,31.2344,4082.0,0.1393,True
kpdwfs_sc1_id3_n300_b465_sets74_k320_not-correlated.txt,1,NC,300,3,1462.0,0.6235,1462.0,0.0149,True
kpdwfs_sc1_id3_n500_b775_sets80_k320_not-correlated.txt,1,NC,500,3,2557.0,3.1353,2557.0,0.0422,True
kpdwfs_sc1_id3_n700_b1085_sets84_k320_not-correlated.txt,1,NC,700,3,3177.0,6.9188,3177.0,0.1001,True
kpdwfs_sc1_id3_n800_b1240_sets96_k288_not-correlated.txt,1,NC,800,3,3672.0,11.9192,3672.0,0.0960,True
kpdwfs_sc1_id4_n1000_b1550_sets97_k288_not-correlated.txt,1,NC,1000,4,4226.0,20.8929,4226.0,0.1029,True
kpdwfs_sc1_id4_n300_b465_sets77_k320_not-correlated.txt,1,NC,300,4,1797.0,0.3433,1797.0,0.0550,True
kpdwfs_sc1_id4_n500_b775_sets84_k320_not-correlated.txt,1,NC,500,4,2338.0,1.9364,2338.0,0.0391,True
kpdwfs_sc1_id4_n700_b1085_sets86_k320_not-correlated.txt,1,NC,700,4,3160.0,5.2948,3160.0,0.0669,True
kpdwfs_sc1_id4_n800_b1240_sets91_k288_not-correlated.txt,1,NC,800,4,3686.0,7.3226,3686.0,0.1012,True
kpdwfs_sc1_id5_n1000_b1550_sets90_k288_not-correlated.txt,1,NC,1000,5,4096.0,22.6916,4096.0,0.0785,True
kpdwfs_sc1_id5_n300_b465_sets78_k320_not-correlated.txt,1,NC,300,5,1529.0,0.5245,1529.0,0.0165,True
