filename;scenario;type;n;instance;dp_obj;dp_time;gurobi_obj;gurobi_time;obj_match
kpdwfs_sc2_id10_n500_b775_sets35_k320_fully-correlated.txt;2;FC;500;10;1535,00;2,3390;1535,00;0,0547;True
kpdwfs_sc2_id10_n700_b1085_sets34_k320_fully-correlated.txt;2;FC;700;10;2218,00;4,6204;2218,00;0,0499;True
kpdwfs_sc2_id10_n800_b1240_sets41_k288_fully-correlated.txt;2;FC;800;10;2349,00;5,6112;2349,00;0,0416;True
kpdwfs_sc2_id1_n1000_b1550_sets37_k288_fully-correlated.txt;2;FC;1000;1;2620,00;6,9385;2620,00;0,0751;True
kpdwfs_sc2_id1_n300_b465_sets39_k320_fully-correlated.txt;2;FC;300;1;1195,00;0,8952;1195,00;0,0376;True
kpdwfs_sc2_id1_n500_b775_sets40_k320_fully-correlated.txt;2;FC;500;1;1733,00;2,4071;1733,00;0,0524;True
kpdwfs_sc2_id1_n700_b1085_sets36_k320_fully-correlated.txt;2;FC;700;1;2325,00;4,2690;2325,00;0,0579;True
kpdwfs_sc2_id1_n800_b1240_sets41_k288_fully-correlated.txt;2;FC;800;1;2421,00;4,2022;2421,00;0,0604;True
kpdwfs_sc2_id2_n1000_b1550_sets35_k288_fully-correlated.txt;2;FC;1000;2;2580,00;6,0754;2580,00;0,0463;True
kpdwfs_sc2_id2_n300_b465_sets34_k320_fully-correlated.txt;2;FC;300;2;1217,00;1,0956;1217,00;0,0310;True
kpdwfs_sc2_id2_n500_b775_sets39_k320_fully-correlated.txt;2;FC;500;2;1726,00;2,5168;1726,00;0,0229;True
kpdwfs_sc2_id2_n700_b1085_sets40_k320_fully-correlated.txt;2;FC;700;2;2292,00;4,4031;2292,00;0,0294;True
kpdwfs_sc2_id2_n800_b1240_sets31_k288_fully-correlated.txt;2;FC;800;2;2236,00;4,2051;2236,00;0,0335;True
kpdwfs_sc2_id3_n1000_b1550_sets42_k288_fully-correlated.txt;2;FC;1000;3;2780,00;9,0926;2780,00;0,0640;True
kpdwfs_sc2_id3_n300_b465_sets34_k320_fully-correlated.txt;2;FC;300;3;1198,00;1,1568;1198,00;0,0336;True
kpdwfs_sc2_id3_n500_b775_sets39_k320_fully-correlated.txt;2;FC;500;3;1668,00;2,6074;1668,00;0,0340;True
kpdwfs_sc2_id3_n700_b1085_sets40_k320_fully-correlated.txt;2;FC;700;3;2212,00;4,8393;2212,00;0,0434;True
kpdwfs_sc2_id3_n800_b1240_sets40_k288_fully-correlated.txt;2;FC;800;3;2346,00;3,9978;2346,00;0,0411;True
kpdwfs_sc2_id4_n1000_b1550_sets53_k288_fully-correlated.txt;2;FC;1000;4;3049,00;11,5321;3049,00;0,0843;True
kpdwfs_sc2_id4_n300_b465_sets36_k320_fully-correlated.txt;2;FC;300;4;1221,00;0,8913;1221,00;0,0225;True
kpdwfs_sc2_id4_n500_b775_sets44_k320_fully-correlated.txt;2;FC;500;4;1770,00;2,3071;1770,00;0,0513;True
kpdwfs_sc2_id4_n700_b1085_sets33_k320_fully-correlated.txt;2;FC;700;4;2186,00;3,7938;2186,00;0,0340;True
kpdwfs_sc2_id4_n800_b1240_sets38_k288_fully-correlated.txt;2;FC;800;4;2383,00;4,3147;2383,00;0,0458;True
kpdwfs_sc2_id5_n1000_b1550_sets42_k288_fully-correlated.txt;2;FC;1000;5;2696,00;7,1987;2696,00;0,0289;True
kpdwfs_sc2_id5_n300_b465_sets38_k320_fully-correlated.txt;2;FC;300;5;1225,00;0,8695;1225,00;0,0304;True
kpdwfs_sc2_id5_n500_b775_sets35_k320_fully-correlated.txt;2;FC;500;5;1692,00;2,1781;1692,00;0,0320;True
kpdwfs_sc2_id5_n700_b1085_sets39_k320_fully-correlated.txt;2;FC;700;5;2337,00;3,5012;2337,00;0,0543;True
kpdwfs_sc2_id5_n800_b1240_sets33_k288_fully-correlated.txt;2;FC;800;5;2290,00;3,4607;2290,00;0,0558;True
kpdwfs_sc2_id6_n1000_b1550_sets41_k288_fully-correlated.txt;2;FC;1000;6;2715,00;7,8052;2715,00;0,0367;True
kpdwfs_sc2_id6_n300_b465_sets34_k320_fully-correlated.txt;2;FC;300;6;1240,00;0,9466;1240,00;0,0396;True
kpdwfs_sc2_id6_n500_b775_sets34_k320_fully-correlated.txt;2;FC;500;6;1632,00;2,5249;1632,00;0,0215;True
kpdwfs_sc2_id6_n700_b1085_sets37_k320_fully-correlated.txt;2;FC;700;6;2179,00;4,2586;2179,00;0,0332;True
kpdwfs_sc2_id6_n800_b1240_sets40_k288_fully-correlated.txt;2;FC;800;6;2415,00;3,8403;2415,00;0,0906;True
kpdwfs_sc2_id7_n1000_b1550_sets46_k288_fully-correlated.txt;2;FC;1000;7;2768,00;7,9309;2768,00;0,0282;True
kpdwfs_sc2_id7_n300_b465_sets36_k320_fully-correlated.txt;2;FC;300;7;1272,00;0,8336;1272,00;0,0445;True
kpdwfs_sc2_id7_n500_b775_sets45_k320_fully-correlated.txt;2;FC;500;7;1771,00;2,1808;1771,00;0,0578;True
kpdwfs_sc2_id7_n700_b1085_sets44_k320_fully-correlated.txt;2;FC;700;7;2468,00;3,6473;2468,00;0,0454;True
kpdwfs_sc2_id7_n800_b1240_sets36_k288_fully-correlated.txt;2;FC;800;7;2287,00;4,1998;2287,00;0,0447;True
kpdwfs_sc2_id8_n1000_b1550_sets40_k288_fully-correlated.txt;2;FC;1000;8;2658,00;6,5349;2658,00;0,0474;True
kpdwfs_sc2_id8_n300_b465_sets34_k320_fully-correlated.txt;2;FC;300;8;1190,00;0,8391;1190,00;0,0340;True
kpdwfs_sc2_id8_n500_b775_sets33_k320_fully-correlated.txt;2;FC;500;8;1531,00;2,1730;1531,00;0,0280;True
kpdwfs_sc2_id8_n700_b1085_sets42_k320_fully-correlated.txt;2;FC;700;8;2321,00;4,5350;2321,00;0,0690;True
kpdwfs_sc2_id8_n800_b1240_sets38_k288_fully-correlated.txt;2;FC;800;8;2494,00;3,4434;2494,00;0,0609;True
kpdwfs_sc2_id9_n1000_b1550_sets40_k288_fully-correlated.txt;2;FC;1000;9;2770,00;6,9710;2770,00;0,0608;True
kpdwfs_sc2_id9_n300_b465_sets31_k320_fully-correlated.txt;2;FC;300;9;1159,00;0,8438;1159,00;0,0329;True
kpdwfs_sc2_id9_n500_b775_sets33_k320_fully-correlated.txt;2;FC;500;9;1464,00;2,1150;1464,00;0,0303;True
kpdwfs_sc2_id9_n700_b1085_sets37_k320_fully-correlated.txt;2;FC;700;9;2196,00;3,4751;2196,00;0,0288;True
kpdwfs_sc2_id9_n800_b1240_sets41_k288_fully-correlated.txt;2;FC;800;9;2349,00;3,6379;2349,00;0,0559;True
kpdwfs_sc2_id10_n1000_b1550_sets40_k288_not-correlated.txt;2;NC;1000;10;3157,00;7,6553;3157,00;0,0608;True
kpdwfs_sc2_id10_n300_b465_sets35_k320_not-correlated.txt;2;NC;300;10;1411,00;0,7625;1411,00;0,0317;True
kpdwfs_sc2_id10_n500_b775_sets37_k320_not-correlated.txt;2;NC;500;10;2049,00;2,0999;2049,00;0,0375;True
kpdwfs_sc2_id10_n700_b1085_sets39_k320_not-correlated.txt;2;NC;700;10;2380,00;3,6507;2380,00;0,0666;True
kpdwfs_sc2_id10_n800_b1240_sets36_k288_not-correlated.txt;2;NC;800;10;2468,00;4,1004;2468,00;0,0472;True
kpdwfs_sc2_id1_n1000_b1550_sets37_k288_not-correlated.txt;2;NC;1000;1;2863,00;6,3009;2863,00;0,0787;True
kpdwfs_sc2_id1_n300_b465_sets35_k320_not-correlated.txt;2;NC;300;1;1366,00;0,8595;1366,00;0,0220;True
kpdwfs_sc2_id1_n500_b775_sets35_k320_not-correlated.txt;2;NC;500;1;1923,00;2,0312;1923,00;0,0281;True
kpdwfs_sc2_id1_n700_b1085_sets46_k320_not-correlated.txt;2;NC;700;1;2349,00;3,8339;2349,00;0,0384;True
kpdwfs_sc2_id1_n800_b1240_sets36_k288_not-correlated.txt;2;NC;800;1;2415,00;3,6327;2415,00;0,0574;True
kpdwfs_sc2_id2_n1000_b1550_sets36_k288_not-correlated.txt;2;NC;1000;2;2620,00;5,8244;2620,00;0,0455;True
kpdwfs_sc2_id2_n300_b465_sets36_k320_not-correlated.txt;2;NC;300;2;1400,00;0,8487;1400,00;0,0370;True
kpdwfs_sc2_id2_n500_b775_sets35_k320_not-correlated.txt;2;NC;500;2;1823,00;2,0100;1823,00;0,0305;True
kpdwfs_sc2_id2_n700_b1085_sets37_k320_not-correlated.txt;2;NC;700;2;2237,00;3,7177;2237,00;0,0391;True
kpdwfs_sc2_id2_n800_b1240_sets41_k288_not-correlated.txt;2;NC;800;2;2509,00;4,0478;2509,00;0,0581;True
kpdwfs_sc2_id3_n1000_b1550_sets34_k288_not-correlated.txt;2;NC;1000;3;2934,00;7,3866;2934,00;0,0570;True
kpdwfs_sc2_id3_n300_b465_sets35_k320_not-correlated.txt;2;NC;300;3;1283,00;0,9652;1283,00;0,0279;True
kpdwfs_sc2_id3_n500_b775_sets33_k320_not-correlated.txt;2;NC;500;3;1825,00;2,2660;1825,00;0,0622;True
kpdwfs_sc2_id3_n700_b1085_sets38_k320_not-correlated.txt;2;NC;700;3;2220,00;4,3130;2220,00;0,0451;True
kpdwfs_sc2_id3_n800_b1240_sets42_k288_not-correlated.txt;2;NC;800;3;2821,00;4,5856;2821,00;0,0930;True
kpdwfs_sc2_id4_n1000_b1550_sets45_k288_not-correlated.txt;2;NC;1000;4;3190,00;8,5337;3190,00;0,0899;True
kpdwfs_sc2_id4_n300_b465_sets35_k320_not-correlated.txt;2;NC;300;4;1684,00;0,8480;1684,00;0,0240;True
kpdwfs_sc2_id4_n500_b775_sets39_k320_not-correlated.txt;2;NC;500;4;1806,00;2,2016;1806,00;0,0330;True
kpdwfs_sc2_id4_n700_b1085_sets35_k320_not-correlated.txt;2;NC;700;4;2199,00;3,6686;2199,00;0,0860;True
kpdwfs_sc2_id4_n800_b1240_sets35_k288_not-correlated.txt;2;NC;800;4;2453,00;3,5121;2453,00;0,0423;True
kpdwfs_sc2_id5_n1000_b1550_sets36_k288_not-correlated.txt;2;NC;1000;5;2887,00;6,5971;2887,00;0,0611;True
kpdwfs_sc2_id5_n300_b465_sets40_k320_not-correlated.txt;2;NC;300;5;1366,00;0,7778;1366,00;0,0400;True
kpdwfs_sc2_id5_n500_b775_sets40_k320_not-correlated.txt;2;NC;500;5;1980,00;2,0716;1980,00;0,0366;True
kpdwfs_sc2_id5_n700_b1085_sets36_k320_not-correlated.txt;2;NC;700;5;2207,00;3,5522;2207,00;0,0395;True
kpdwfs_sc2_id5_n800_b1240_sets41_k288_not-correlated.txt;2;NC;800;5;2523,00;3,8641;2523,00;0,0568;True
kpdwfs_sc2_id6_n1000_b1550_sets40_k288_not-correlated.txt;2;NC;1000;6;2927,00;7,8023;2927,00;0,0612;True
kpdwfs_sc2_id6_n300_b465_sets38_k320_not-correlated.txt;2;NC;300;6;1504,00;0,7823;1504,00;0,0304;True
kpdwfs_sc2_id6_n500_b775_sets38_k320_not-correlated.txt;2;NC;500;6;1873,00;2,1892;1873,00;0,0388;True
kpdwfs_sc2_id6_n700_b1085_sets35_k320_not-correlated.txt;2;NC;700;6;2319,00;4,0817;2319,00;0,0543;True
kpdwfs_sc2_id6_n800_b1240_sets41_k288_not-correlated.txt;2;NC;800;6;2483,00;3,6482;2483,00;0,0430;True
kpdwfs_sc2_id7_n1000_b1550_sets39_k288_not-correlated.txt;2;NC;1000;7;2843,00;7,1636;2843,00;0,0583;True
kpdwfs_sc2_id7_n300_b465_sets33_k320_not-correlated.txt;2;NC;300;7;1385,00;0,9123;1385,00;0,0254;True
kpdwfs_sc2_id7_n500_b775_sets36_k320_not-correlated.txt;2;NC;500;7;1934,00;2,1609;1934,00;0,0305;True
kpdwfs_sc2_id7_n700_b1085_sets38_k320_not-correlated.txt;2;NC;700;7;2493,00;3,7954;2493,00;0,0504;True
kpdwfs_sc2_id7_n800_b1240_sets36_k288_not-correlated.txt;2;NC;800;7;2381,00;3,8168;2381,00;0,0418;True
kpdwfs_sc2_id8_n1000_b1550_sets33_k288_not-correlated.txt;2;NC;1000;8;2761,00;5,8328;2761,00;0,0485;True
kpdwfs_sc2_id8_n300_b465_sets37_k320_not-correlated.txt;2;NC;300;8;1512,00;0,9697;1512,00;0,0317;True
kpdwfs_sc2_id8_n500_b775_sets32_k320_not-correlated.txt;2;NC;500;8;1987,00;2,4179;1987,00;0,0532;True
kpdwfs_sc2_id8_n700_b1085_sets36_k320_not-correlated.txt;2;NC;700;8;2483,00;4,1629;2483,00;0,0550;True
kpdwfs_sc2_id8_n800_b1240_sets41_k288_not-correlated.txt;2;NC;800;8;2582,00;4,5010;2582,00;0,0765;True
kpdwfs_sc2_id9_n1000_b1550_sets40_k288_not-correlated.txt;2;NC;1000;9;2785,00;8,0234;2785,00;0,0647;True
kpdwfs_sc2_id9_n300_b465_sets33_k320_not-correlated.txt;2;NC;300;9;1366,00;0,8124;1366,00;0,0231;True
kpdwfs_sc2_id9_n500_b775_sets42_k320_not-correlated.txt;2;NC;500;9;1893,00;2,0197;1893,00;0,0376;True
kpdwfs_sc2_id9_n700_b1085_sets42_k320_not-correlated.txt;2;NC;700;9;2390,00;3,7153;2390,00;0,0460;True
kpdwfs_sc2_id9_n800_b1240_sets41_k288_not-correlated.txt;2;NC;800;9;2533,00;3,6425;2533,00;0,0440;True
kpdwfs_sc3_id10_n1000_b1550_sets89_k1072_correlated.txt;3;C;1000;10;4441,00;160,1993;4441,00;0,1477;True
kpdwfs_sc3_id10_n300_b465_sets77_k320_correlated.txt;3;C;300;10;1375,00;0,4282;1375,00;0,0351;True
kpdwfs_sc3_id10_n500_b775_sets83_k528_correlated.txt;3;C;500;10;2215,00;7,7294;2215,00;0,0401;True
kpdwfs_sc3_id10_n700_b1085_sets91_k752_correlated.txt;3;C;700;10;3145,00;24,4926;3145,00;0,0409;True
kpdwfs_sc3_id10_n800_b1240_sets94_k848_correlated.txt;3;C;800;10;3640,00;76,2105;3640,00;0,2259;True
kpdwfs_sc3_id1_n1000_b1550_sets89_k1072_correlated.txt;3;C;1000;1;4620,00;164,2619;4620,00;45,5603;True
kpdwfs_sc3_id1_n300_b465_sets74_k320_correlated.txt;3;C;300;1;1275,00;0,4852;1275,00;0,0254;True
kpdwfs_sc3_id1_n500_b775_sets78_k528_correlated.txt;3;C;500;1;2225,00;6,3138;2225,00;0,0410;True
kpdwfs_sc3_id1_n700_b1085_sets82_k752_correlated.txt;3;C;700;1;3155,00;23,4926;3155,00;0,0406;True
kpdwfs_sc3_id1_n800_b1240_sets93_k848_correlated.txt;3;C;800;1;3560,00;81,1005;3560,00;0,0240;True
kpdwfs_sc3_id2_n1000_b1550_sets96_k1072_correlated.txt;3;C;1000;2;4410,00;179,4152;4410,00;0,0370;True
kpdwfs_sc3_id2_n300_b465_sets79_k320_correlated.txt;3;C;300;2;1405,00;0,4208;1405,00;0,0220;True
kpdwfs_sc3_id2_n500_b775_sets83_k528_correlated.txt;3;C;500;2;2285,00;8,8553;2285,00;0,0170;True
kpdwfs_sc3_id2_n700_b1085_sets102_k752_correlated.txt;3;C;700;2;3092,00;28,0415;3092,00;0,0829;True
kpdwfs_sc3_id2_n800_b1240_sets100_k848_correlated.txt;3;C;800;2;3630,00;75,6945;3630,00;0,0571;True
kpdwfs_sc3_id3_n1000_b1550_sets89_k1072_correlated.txt;3;C;1000;3;4630,00;170,1393;4630,00;0,0510;True
kpdwfs_sc3_id3_n300_b465_sets76_k320_correlated.txt;3;C;300;3;1335,00;0,4531;1335,00;0,0277;True
kpdwfs_sc3_id3_n500_b775_sets84_k528_correlated.txt;3;C;500;3;2225,00;8,0907;2225,00;0,1576;True
kpdwfs_sc3_id3_n700_b1085_sets86_k752_correlated.txt;3;C;700;3;3215,00;23,7655;3215,00;0,0320;True
kpdwfs_sc3_id3_n800_b1240_sets92_k848_correlated.txt;3;C;800;3;3660,00;82,5447;3660,00;0,0260;True
kpdwfs_sc3_id4_n1000_b1550_sets90_k1072_correlated.txt;3;C;1000;4;4654,00;155,4749;4654,00;0,0805;True
kpdwfs_sc3_id4_n300_b465_sets78_k320_correlated.txt;3;C;300;4;1304,00;0,3591;1304,00;0,0400;True
kpdwfs_sc3_id4_n500_b775_sets81_k528_correlated.txt;3;C;500;4;2282,00;7,8233;2282,00;0,0172;True
kpdwfs_sc3_id4_n700_b1085_sets82_k752_correlated.txt;3;C;700;4;3191,00;26,0785;3191,00;0,0261;True
kpdwfs_sc3_id4_n800_b1240_sets99_k848_correlated.txt;3;C;800;4;3740,00;72,2974;3740,00;0,0424;True
kpdwfs_sc3_id5_n1000_b1550_sets84_k1072_correlated.txt;3;C;1000;5;4660,00;162,5321;4660,00;0,0832;True
kpdwfs_sc3_id5_n300_b465_sets75_k320_correlated.txt;3;C;300;5;1315,00;0,3591;1315,00;0,0275;True
kpdwfs_sc3_id5_n500_b775_sets83_k528_correlated.txt;3;C;500;5;2415,00;6,2836;2415,00;0,0285;True
kpdwfs_sc3_id5_n700_b1085_sets80_k752_correlated.txt;3;C;700;5;3145,00;26,1833;3145,00;0,0503;True
kpdwfs_sc3_id5_n800_b1240_sets91_k848_correlated.txt;3;C;800;5;3490,00;77,2592;3490,00;0,0497;True
kpdwfs_sc3_id6_n1000_b1550_sets91_k1072_correlated.txt;3;C;1000;6;4548,00;176,2683;4548,00;0,0270;True
kpdwfs_sc3_id6_n300_b465_sets78_k320_correlated.txt;3;C;300;6;1315,00;0,4716;1315,00;0,0145;True
kpdwfs_sc3_id6_n500_b775_sets87_k528_correlated.txt;3;C;500;6;2162,00;7,4244;2162,00;0,0270;True
kpdwfs_sc3_id6_n700_b1085_sets92_k752_correlated.txt;3;C;700;6;3105,00;25,5070;3105,00;0,0360;True
kpdwfs_sc3_id6_n800_b1240_sets87_k848_correlated.txt;3;C;800;6;3570,00;76,4182;3570,00;0,0301;True
kpdwfs_sc3_id7_n1000_b1550_sets96_k1072_correlated.txt;3;C;1000;7;4528,00;159,5970;4528,00;0,0361;True
kpdwfs_sc3_id7_n300_b465_sets78_k320_correlated.txt;3;C;300;7;1372,00;0,3574;1372,00;0,0134;True
kpdwfs_sc3_id7_n500_b775_sets83_k528_correlated.txt;3;C;500;7;2235,00;7,6500;2235,00;0,0425;True
kpdwfs_sc3_id7_n700_b1085_sets88_k752_correlated.txt;3;C;700;7;3293,00;21,3233;3293,00;0,0400;True
kpdwfs_sc3_id7_n800_b1240_sets86_k848_correlated.txt;3;C;800;7;3670,00;79,5018;3670,00;0,0214;True
kpdwfs_sc3_id8_n1000_b1550_sets93_k1072_correlated.txt;3;C;1000;8;4550,00;160,3483;4550,00;0,0691;True
kpdwfs_sc3_id8_n300_b465_sets76_k320_correlated.txt;3;C;300;8;1395,00;0,3706;1395,00;0,0157;True
kpdwfs_sc3_id8_n500_b775_sets83_k528_correlated.txt;3;C;500;8;2395,00;7,4043;2395,00;0,0255;True
kpdwfs_sc3_id8_n700_b1085_sets88_k752_correlated.txt;3;C;700;8;3139,00;22,4284;3139,00;0,8357;True
kpdwfs_sc3_id8_n800_b1240_sets81_k848_correlated.txt;3;C;800;8;3630,00;73,7670;3630,00;0,0563;True
kpdwfs_sc3_id9_n1000_b1550_sets85_k1072_correlated.txt;3;C;1000;9;4470,00;172,5273;4470,00;0,0210;True
kpdwfs_sc3_id9_n300_b465_sets74_k320_correlated.txt;3;C;300;9;1295,00;0,4204;1295,00;0,0398;True
kpdwfs_sc3_id9_n500_b775_sets82_k528_correlated.txt;3;C;500;9;2175,00;7,7247;2175,00;0,1057;True
kpdwfs_sc3_id9_n700_b1085_sets90_k752_correlated.txt;3;C;700;9;3265,00;26,3917;3265,00;0,0240;True
kpdwfs_sc3_id9_n800_b1240_sets96_k848_correlated.txt;3;C;800;9;3640,00;72,8884;3640,00;0,0510;True
kpdwfs_sc3_id10_n1000_b1550_sets96_k1072_fully-correlated.txt;3;FC;1000;10;4540,00;163,5734;4540,00;0,1738;True
kpdwfs_sc3_id10_n300_b465_sets73_k320_fully-correlated.txt;3;FC;300;10;1321,00;0,4122;1321,00;0,0193;True
kpdwfs_sc3_id10_n500_b775_sets79_k528_fully-correlated.txt;3;FC;500;10;2175,00;6,8010;2175,00;0,0663;True
kpdwfs_sc3_id10_n700_b1085_sets82_k752_fully-correlated.txt;3;FC;700;10;3247,00;23,5918;3247,00;0,1342;True
kpdwfs_sc3_id10_n800_b1240_sets93_k848_fully-correlated.txt;3;FC;800;10;3570,00;71,8964;3570,00;0,0402;True
kpdwfs_sc3_id1_n1000_b1550_sets88_k1072_fully-correlated.txt;3;FC;1000;1;4566,00;159,1620;4566,00;1,7575;True
kpdwfs_sc3_id1_n300_b465_sets78_k320_fully-correlated.txt;3;FC;300;1;1285,00;0,3743;1285,00;0,0160;True
kpdwfs_sc3_id1_n500_b775_sets87_k528_fully-correlated.txt;3;FC;500;1;2285,00;7,3490;2285,00;0,0394;True
kpdwfs_sc3_id1_n700_b1085_sets92_k752_fully-correlated.txt;3;FC;700;1;3299,00;22,2160;3299,00;0,0614;True
kpdwfs_sc3_id1_n800_b1240_sets94_k848_fully-correlated.txt;3;FC;800;1;3667,00;78,4635;3667,00;0,0482;True
kpdwfs_sc3_id2_n1000_b1550_sets85_k1072_fully-correlated.txt;3;FC;1000;2;4580,00;174,2093;4580,00;0,0200;True
kpdwfs_sc3_id2_n300_b465_sets75_k320_fully-correlated.txt;3;FC;300;2;1379,00;0,3689;1379,00;0,0107;True
kpdwfs_sc3_id2_n500_b775_sets85_k528_fully-correlated.txt;3;FC;500;2;2349,00;7,6531;2349,00;0,0376;True
kpdwfs_sc3_id2_n700_b1085_sets84_k752_fully-correlated.txt;3;FC;700;2;3141,00;26,1805;3141,00;0,0715;True
kpdwfs_sc3_id2_n800_b1240_sets81_k848_fully-correlated.txt;3;FC;800;2;3610,00;71,3508;3610,00;0,0260;True
kpdwfs_sc3_id3_n1000_b1550_sets91_k1072_fully-correlated.txt;3;FC;1000;3;4720,00;155,0063;4720,00;0,0620;True
kpdwfs_sc3_id3_n300_b465_sets78_k320_fully-correlated.txt;3;FC;300;3;1335,00;0,3536;1335,00;0,0310;True
kpdwfs_sc3_id3_n500_b775_sets88_k528_fully-correlated.txt;3;FC;500;3;2209,00;6,7725;2209,00;0,0225;True
kpdwfs_sc3_id3_n700_b1085_sets87_k752_fully-correlated.txt;3;FC;700;3;3167,00;22,3777;3167,00;0,1453;True
kpdwfs_sc3_id3_n800_b1240_sets93_k848_fully-correlated.txt;3;FC;800;3;3591,00;71,3377;3591,00;0,0305;True
kpdwfs_sc3_id4_n1000_b1550_sets113_k1072_fully-correlated.txt;3;FC;1000;4;4588,00;148,0427;4588,00;3545,2772;True
kpdwfs_sc3_id4_n300_b465_sets75_k320_fully-correlated.txt;3;FC;300;4;1315,00;0,4790;1315,00;0,0343;True
kpdwfs_sc3_id4_n500_b775_sets93_k528_fully-correlated.txt;3;FC;500;4;2235,00;8,2071;2235,00;0,0364;True
kpdwfs_sc3_id4_n700_b1085_sets83_k752_fully-correlated.txt;3;FC;700;4;3235,00;24,2242;3235,00;0,0513;True
kpdwfs_sc3_id4_n800_b1240_sets85_k848_fully-correlated.txt;3;FC;800;4;3677,00;75,9417;3677,00;0,0420;True
kpdwfs_sc3_id5_n1000_b1550_sets99_k1072_fully-correlated.txt;3;FC;1000;5;4596,00;143,0691;4596,00;0,0515;True
kpdwfs_sc3_id5_n300_b465_sets78_k320_fully-correlated.txt;3;FC;300;5;1337,00;0,4268;1337,00;0,0182;True
kpdwfs_sc3_id5_n500_b775_sets79_k528_fully-correlated.txt;3;FC;500;5;2305,00;7,6738;2305,00;0,0441;True
kpdwfs_sc3_id5_n700_b1085_sets92_k752_fully-correlated.txt;3;FC;700;5;3255,00;26,0693;3255,00;0,0200;True
kpdwfs_sc3_id5_n800_b1240_sets86_k848_fully-correlated.txt;3;FC;800;5;3680,00;66,4501;3680,00;0,0251;True
kpdwfs_sc3_id6_n1000_b1550_sets95_k1072_fully-correlated.txt;3;FC;1000;6;4530,00;145,6195;4530,00;0,0510;True
kpdwfs_sc3_id6_n300_b465_sets75_k320_fully-correlated.txt;3;FC;300;6;1408,00;0,5151;1408,00;0,0941;True
kpdwfs_sc3_id6_n500_b775_sets81_k528_fully-correlated.txt;3;FC;500;6;2335,00;7,9155;2335,00;0,1230;True
kpdwfs_sc3_id6_n700_b1085_sets89_k752_fully-correlated.txt;3;FC;700;6;3165,00;22,8581;3165,00;0,0540;True
kpdwfs_sc3_id6_n800_b1240_sets94_k848_fully-correlated.txt;3;FC;800;6;3590,00;66,1879;3590,00;0,0210;True
kpdwfs_sc3_id7_n1000_b1550_sets96_k1072_fully-correlated.txt;3;FC;1000;7;4550,00;140,6928;4550,00;0,0522;True
kpdwfs_sc3_id7_n300_b465_sets78_k320_fully-correlated.txt;3;FC;300;7;1425,00;0,3892;1425,00;0,0164;True
kpdwfs_sc3_id7_n500_b775_sets93_k528_fully-correlated.txt;3;FC;500;7;2161,00;6,9624;2161,00;0,0290;True
kpdwfs_sc3_id7_n700_b1085_sets97_k752_fully-correlated.txt;3;FC;700;7;3267,00;20,0289;3267,00;0,0653;True
kpdwfs_sc3_id7_n800_b1240_sets86_k848_fully-correlated.txt;3;FC;800;7;3650,00;71,3311;3650,00;0,0280;True
kpdwfs_sc3_id8_n1000_b1550_sets94_k1072_fully-correlated.txt;3;FC;1000;8;4554,00;148,3130;4554,00;0,0480;True
kpdwfs_sc3_id8_n300_b465_sets74_k320_fully-correlated.txt;3;FC;300;8;1330,00;0,3925;1330,00;0,0344;True
kpdwfs_sc3_id8_n500_b775_sets83_k528_fully-correlated.txt;3;FC;500;8;2185,00;6,9236;2185,00;0,0441;True
kpdwfs_sc3_id8_n700_b1085_sets94_k752_fully-correlated.txt;3;FC;700;8;3219,00;19,6609;3219,00;0,0242;True
kpdwfs_sc3_id8_n800_b1240_sets87_k848_fully-correlated.txt;3;FC;800;8;3830,00;63,4315;3830,00;0,2570;True
kpdwfs_sc3_id9_n1000_b1550_sets91_k1072_fully-correlated.txt;3;FC;1000;9;4670,00;138,5988;4670,00;0,0272;True
kpdwfs_sc3_id9_n300_b465_sets72_k320_fully-correlated.txt;3;FC;300;9;1307,00;0,3714;1307,00;0,0327;True
kpdwfs_sc3_id9_n500_b775_sets78_k528_fully-correlated.txt;3;FC;500;9;2130,00;5,8072;2130,00;0,0610;True
kpdwfs_sc3_id9_n700_b1085_sets84_k752_fully-correlated.txt;3;FC;700;9;3188,00;22,8435;3188,00;0,0392;True
kpdwfs_sc3_id9_n800_b1240_sets92_k848_fully-correlated.txt;3;FC;800;9;3570,00;65,9678;3570,00;0,1008;True
kpdwfs_sc3_id10_n1000_b1550_sets93_k1072_not-correlated.txt;3;NC;1000;10;5607,00;140,2543;5607,00;0,0290;True
kpdwfs_sc3_id10_n300_b465_sets78_k320_not-correlated.txt;3;NC;300;10;1630,00;0,3973;1630,00;0,0130;True
kpdwfs_sc3_id10_n500_b775_sets81_k528_not-correlated.txt;3;NC;500;10;2874,00;6,8623;2874,00;0,0239;True
kpdwfs_sc3_id10_n700_b1085_sets89_k752_not-correlated.txt;3;NC;700;10;3808,00;25,2854;3808,00;0,0200;True
kpdwfs_sc3_id10_n800_b1240_sets84_k848_not-correlated.txt;3;NC;800;10;4347,00;68,8579;4347,00;0,0344;True
kpdwfs_sc3_id1_n1000_b1550_sets89_k1072_not-correlated.txt;3;NC;1000;1;5324,00;140,3159;5324,00;0,0274;True
kpdwfs_sc3_id1_n300_b465_sets76_k320_not-correlated.txt;3;NC;300;1;1647,00;0,3745;1647,00;0,0122;True
